index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
14431,tm976519,The App That Stole Christmas,MOVIE,2020,PG,63,comedy,US,,tt11378154,3.7,734.0
14432,tm483103,Ali & Alia,MOVIE,2019,PG-13,105,romance,EG,,tt9859758,5.0,33.0
14433,tm483103,Ali & Alia,MOVIE,2019,PG-13,105,drama,EG,,tt9859758,5.0,33.0
14434,tm888850,"Blue, Painful, and Brittle",MOVIE,2020,,118,action,JP,,,,
14435,tm826677,Tee Shot: Ariya Jutanugarn,MOVIE,2019,,103,drama,TH,,,,
14436,tm833361,True: Tricky Treat Day,MOVIE,2019,,23,animation,,,tt10927572,,
14437,tm833361,True: Tricky Treat Day,MOVIE,2019,,23,family,,,tt10927572,,
14438,tm483190,Time Out,MOVIE,2019,,93,comedy,,,tt9822904,5.9,45.0
14439,tm483190,Time Out,MOVIE,2019,,93,drama,,,tt9822904,5.9,45.0
14440,tm483190,Time Out,MOVIE,2019,,93,romance,,,tt9822904,5.9,45.0
14441,tm1088545,Unroyal,MOVIE,2020,,97,drama,NG,,tt15526612,,
14442,tm1088545,Unroyal,MOVIE,2020,,97,romance,NG,,tt15526612,,
14443,tm1088545,Unroyal,MOVIE,2020,,97,comedy,NG,,tt15526612,,
14444,tm833555,Park Na-rae: Glamour Warning,MOVIE,2019,,62,comedy,KR,,,,
14445,ts213071,Sleepless Society NYCTOPHOBIA,SHOW,2019,TV-MA,46,drama,TH,1.0,tt10805822,5.5,43.0
14446,ts213071,Sleepless Society NYCTOPHOBIA,SHOW,2019,TV-MA,46,thriller,TH,1.0,tt10805822,5.5,43.0
14447,tm435295,Ave Maryam,MOVIE,2019,,74,romance,ID,,tt9307666,7.0,479.0
14448,tm435295,Ave Maryam,MOVIE,2019,,74,drama,ID,,tt9307666,7.0,479.0
14449,tm980439,Chico Bon Bon and the Very Berry Holiday,MOVIE,2020,G,25,family,,,tt13411942,5.9,39.0
14450,tm980439,Chico Bon Bon and the Very Berry Holiday,MOVIE,2020,G,25,animation,,,tt13411942,5.9,39.0
14451,tm678035,Uncle Naji in UAE,MOVIE,2019,PG-13,95,comedy,AE,,tt10181594,5.0,59.0
14452,tm678035,Uncle Naji in UAE,MOVIE,2019,PG-13,95,horror,AE,,tt10181594,5.0,59.0
14453,tm846630,Tarung Sarung,MOVIE,2020,,115,drama,ID,,tt11749980,6.3,189.0
14454,tm846630,Tarung Sarung,MOVIE,2020,,115,sport,ID,,tt11749980,6.3,189.0
14455,tm846630,Tarung Sarung,MOVIE,2020,,115,thriller,ID,,tt11749980,6.3,189.0
14456,tm846630,Tarung Sarung,MOVIE,2020,,115,action,ID,,tt11749980,6.3,189.0
14457,tm885938,Mauricio Meirelles: Generating Chaos,MOVIE,2020,,63,comedy,BR,,,,
14458,tm824855,Lola Igna,MOVIE,2019,,114,drama,PH,,tt10965300,7.2,183.0
14459,tm824855,Lola Igna,MOVIE,2019,,114,comedy,PH,,tt10965300,7.2,183.0
14460,tm983849,Vir Das: Outside in - The Lockdown Special,MOVIE,2020,,50,comedy,,,tt13529992,6.5,256.0
14461,tm894241,Kenny Sebastian: The Most Interesting Person in the Room,MOVIE,2020,,67,comedy,IN,,tt12241424,6.2,987.0
14462,tm464284,We Are Legends,MOVIE,2019,,108,action,HK,,tt10076722,5.1,193.0
14463,tm922943,Beyond the Boundary: ICC Women's T20 World Cup Australia 2020,MOVIE,2020,,59,documentary,AU,,tt15929232,,
14464,tm922943,Beyond the Boundary: ICC Women's T20 World Cup Australia 2020,MOVIE,2020,,59,sport,AU,,tt15929232,,
14465,tm878492,Fate of Alakada,MOVIE,2020,,114,comedy,NG,,tt11829884,7.0,54.0
14466,tm944561,Rooting for Roona,MOVIE,2020,,40,documentary,,,,,
14467,tm977184,A Go! Go! Cory Carson Christmas,MOVIE,2020,,21,animation,US,,tt13479662,6.3,48.0
14468,tm977184,A Go! Go! Cory Carson Christmas,MOVIE,2020,,21,family,US,,tt13479662,6.3,48.0
14469,tm873655,Your Excellency,MOVIE,2019,,120,comedy,NG,,tt11489288,6.6,43.0
14470,tm867288,Elevator Baby,MOVIE,2019,,83,comedy,,,tt11005162,6.9,73.0
14471,tm867288,Elevator Baby,MOVIE,2019,,83,drama,,,tt11005162,6.9,73.0
14472,tm925702,Andre and His Olive Tree,MOVIE,2020,,104,documentary,SG,,tt13610390,6.6,201.0
14473,tm811954,Nenjamundu Nermaiyundu Odu Raja,MOVIE,2019,G,128,comedy,IN,,tt10438658,6.1,366.0
14474,tm811954,Nenjamundu Nermaiyundu Odu Raja,MOVIE,2019,G,128,romance,IN,,tt10438658,6.1,366.0
14475,tm811954,Nenjamundu Nermaiyundu Odu Raja,MOVIE,2019,G,128,drama,IN,,tt10438658,6.1,366.0
14476,tm837042,"Hoshino Gen Dome Tour ""POP VIRUS"" at Tokyo Dome",MOVIE,2019,G,120,documentary,JP,,,,
14477,tm837042,"Hoshino Gen Dome Tour ""POP VIRUS"" at Tokyo Dome",MOVIE,2019,G,120,music,JP,,,,
14478,tm1000551,Namaste Wahala,MOVIE,2020,,106,comedy,NG,,tt12423052,5.2,1536.0
14479,tm1000551,Namaste Wahala,MOVIE,2020,,106,drama,NG,,tt12423052,5.2,1536.0
14480,tm1000551,Namaste Wahala,MOVIE,2020,,106,romance,NG,,tt12423052,5.2,1536.0
14481,tm981675,Super Monsters: Santa's Super Monster Helpers,MOVIE,2020,,24,animation,US,,tt13439998,4.5,25.0
14482,tm981675,Super Monsters: Santa's Super Monster Helpers,MOVIE,2020,,24,family,US,,tt13439998,4.5,25.0
14483,tm896976,True: Rainbow Rescue,MOVIE,2020,,23,animation,US,,,,
14484,tm460199,High End Yaariyaan,MOVIE,2019,,140,romance,IN,,tt9176136,5.8,1513.0
14485,tm460199,High End Yaariyaan,MOVIE,2019,,140,comedy,IN,,tt9176136,5.8,1513.0
14486,tm460199,High End Yaariyaan,MOVIE,2019,,140,drama,IN,,tt9176136,5.8,1513.0
14487,tm460199,High End Yaariyaan,MOVIE,2019,,140,family,IN,,tt9176136,5.8,1513.0
14488,tm498444,Nimbe: The Movie,MOVIE,2019,,110,drama,,,tt8718112,5.9,57.0
14489,tm816983,In Paradox,MOVIE,2019,,95,thriller,KW,,tt10508182,5.0,145.0
14490,tm816983,In Paradox,MOVIE,2019,,95,fantasy,KW,,tt10508182,5.0,145.0
14491,tm823848,Mohamed Hussein,MOVIE,2019,,96,comedy,EG,,,,
14492,tm822167,The Panti Sisters,MOVIE,2019,PG-13,108,comedy,PH,,tt10637682,5.6,264.0
14493,tm822167,The Panti Sisters,MOVIE,2019,PG-13,108,romance,PH,,tt10637682,5.6,264.0
14494,tm918704,Baxu and the Giants,MOVIE,2019,,29,drama,,,,,
14495,tm918704,Baxu and the Giants,MOVIE,2019,,29,fantasy,,,,,
14496,tm837802,Luccas Neto in: Children's Day,MOVIE,2019,,81,comedy,BR,,tt14706754,2.5,12.0
14497,tm837802,Luccas Neto in: Children's Day,MOVIE,2019,,81,family,BR,,tt14706754,2.5,12.0
14498,tm1080554,Rudra: Secret of the Black Moon,MOVIE,2020,,87,,,,,,
14499,tm989205,Ratones Paranoicos: The Band That Rocked Argentina,MOVIE,2019,,76,documentary,AR,,,,
14500,tm989205,Ratones Paranoicos: The Band That Rocked Argentina,MOVIE,2019,,76,music,AR,,,,
14501,tm853091,The American Game,MOVIE,2019,,92,comedy,EG,,,,
14502,ts258169,Holiday Home Makeover with Mr. Christmas,SHOW,2020,TV-G,43,reality,US,1.0,tt13255112,5.8,291.0
14503,tm919210,Uma Maheswara Ugra Roopasya,MOVIE,2020,,136,drama,IN,,,,
14504,tm919210,Uma Maheswara Ugra Roopasya,MOVIE,2020,,136,comedy,IN,,,,
14505,tm1028068,Wave of Cinema: Generasi 90an,MOVIE,2020,,51,music,ID,,,,
14506,ts223078,Nailed It! Spain,SHOW,2019,TV-PG,31,reality,US,1.0,,,
14507,tm849565,Generasi 90an: Melankolia,MOVIE,2020,,94,drama,ID,,,,
14508,tm1000166,Wave of Cinema: Surat Dari Timur,MOVIE,2020,,57,music,ID,,,,
14509,ts234501,Buddi,SHOW,2020,TV-Y,8,fantasy,US,2.0,tt11829340,7.1,61.0
14510,ts234501,Buddi,SHOW,2020,TV-Y,8,animation,US,2.0,tt11829340,7.1,61.0
14511,ts234501,Buddi,SHOW,2020,TV-Y,8,comedy,US,2.0,tt11829340,7.1,61.0
14512,ts234501,Buddi,SHOW,2020,TV-Y,8,family,US,2.0,tt11829340,7.1,61.0
14513,tm944307,I'm Glad I Did,MOVIE,2020,,123,documentary,TR,,tt15139398,8.4,1387.0
14514,tm510525,RK Nagar,MOVIE,2019,,110,comedy,IN,,tt7748196,5.1,137.0
14515,ts235916,Ladies Up,SHOW,2020,,17,reality,IN,1.0,tt11942100,4.3,234.0
14516,ts235916,Ladies Up,SHOW,2020,,17,comedy,IN,1.0,tt11942100,4.3,234.0
14517,ts269280,Kings of Jo'Burg,SHOW,2020,TV-MA,51,crime,ZA,1.0,tt13453828,5.6,491.0
14518,ts269280,Kings of Jo'Burg,SHOW,2020,TV-MA,51,thriller,ZA,1.0,tt13453828,5.6,491.0
14519,tm472231,Si Doel the Movie 2,MOVIE,2019,,95,romance,ID,,tt10290062,7.0,182.0
14520,tm472231,Si Doel the Movie 2,MOVIE,2019,,95,drama,ID,,tt10290062,7.0,182.0
14521,tm472231,Si Doel the Movie 2,MOVIE,2019,,95,comedy,ID,,tt10290062,7.0,182.0
14522,tm460149,My Stupid Boss 2,MOVIE,2019,,94,comedy,ID,,tt10039468,6.6,451.0
14523,tm460149,My Stupid Boss 2,MOVIE,2019,,94,drama,ID,,tt10039468,6.6,451.0
14524,ts222838,I'm with the Band: Nasty Cherry,SHOW,2019,TV-MA,0,reality,US,1.0,,,
14525,tm873357,Mariposa,MOVIE,2020,,117,drama,,,tt11470064,7.7,700.0
14526,tm873357,Mariposa,MOVIE,2020,,117,romance,,,tt11470064,7.7,700.0
14527,tm873357,Mariposa,MOVIE,2020,,117,comedy,,,tt11470064,7.7,700.0
14528,ts255823,The House Arrest of Us,SHOW,2020,TV-PG,26,comedy,PH,1.0,tt13280838,5.6,107.0
14529,ts255823,The House Arrest of Us,SHOW,2020,TV-PG,26,romance,PH,1.0,tt13280838,5.6,107.0
14530,ts241246,The Smart Money Woman,SHOW,2020,TV-MA,48,drama,,1.0,tt12428002,6.4,105.0
14531,tm856372,The Book of Sun,MOVIE,2020,,130,thriller,SA,,,,
14532,tm493556,Kaagar,MOVIE,2019,,129,crime,IN,,tt8907844,6.2,64.0
14533,tm493556,Kaagar,MOVIE,2019,,129,drama,IN,,tt8907844,6.2,64.0
14534,tm971819,Four Sisters Before the Wedding,MOVIE,2020,,116,drama,,,tt11867144,6.3,172.0
14535,tm971819,Four Sisters Before the Wedding,MOVIE,2020,,116,comedy,,,tt11867144,6.3,172.0
14536,ts215869,Extreme Engagement,SHOW,2019,,40,reality,,1.0,tt10521644,5.6,382.0
14537,ts234505,Fary: Hexagone,SHOW,2020,TV-MA,51,comedy,FR,1.0,tt11823028,6.2,126.0
14538,tm530822,Carlos Almaraz: Playing with Fire,MOVIE,2019,,82,documentary,US,,tt6335714,7.5,58.0
14539,ts215862,True Tunes,SHOW,2019,TV-Y7,3,family,US,1.0,tt10522374,8.0,14.0
14540,tm1073298,Awon Boyz,MOVIE,2019,,39,documentary,NG,,,,
14541,tm816432,Bypass Road,MOVIE,2019,,137,thriller,IN,,tt9176260,5.4,999.0
14542,tm816432,Bypass Road,MOVIE,2019,,137,drama,IN,,tt9176260,5.4,999.0
14543,tm461907,Rakkhosh,MOVIE,2019,,113,horror,IN,,tt6018556,4.9,184.0
14544,tm463217,Hamid,MOVIE,2019,,108,drama,IN,,tt7527082,7.7,1189.0
14545,ts89531,That's What Happened,SHOW,2019,TV-14,39,,,1.0,,,
14546,ts236850,Children of Adam,SHOW,2020,TV-14,41,action,LB,1.0,tt12434912,7.8,170.0
14547,ts236850,Children of Adam,SHOW,2020,TV-14,41,drama,LB,1.0,tt12434912,7.8,170.0
14548,ts251607,Word Party Songs,SHOW,2020,TV-Y,4,animation,,1.0,tt12748268,3.6,18.0
14549,ts251607,Word Party Songs,SHOW,2020,TV-Y,4,family,,1.0,tt12748268,3.6,18.0
14550,tm454431,A Home with a View,MOVIE,2019,,92,comedy,HK,,tt8443432,5.9,294.0
14551,tm454431,A Home with a View,MOVIE,2019,,92,drama,HK,,tt8443432,5.9,294.0
14552,tm446480,Cemara's Family,MOVIE,2019,,110,drama,ID,,tt7885874,7.8,750.0
14553,tm446480,Cemara's Family,MOVIE,2019,,110,family,ID,,tt7885874,7.8,750.0
14554,tm869307,Three Thieves,MOVIE,2019,,108,comedy,NG,,tt11133472,,
14555,tm979073,100% Halal,MOVIE,2020,,100,drama,ID,,,,
14556,tm1041549,Dear Affy,MOVIE,2020,,126,romance,NG,,tt14928724,,
14557,tm1041549,Dear Affy,MOVIE,2020,,126,comedy,NG,,tt14928724,,
14558,tm879556,David A. Arnold Fat Ballerina,MOVIE,2020,,60,comedy,US,,tt11916980,7.4,71.0
14559,ts90648,I Have A Script,SHOW,2019,TV-14,45,drama,KW,1.0,,,
14560,tm454338,Alone/Together,MOVIE,2019,,103,drama,PH,,tt9526822,6.8,451.0
14561,tm454338,Alone/Together,MOVIE,2019,,103,romance,PH,,tt9526822,6.8,451.0
14562,tm470687,Loving is Losing,MOVIE,2019,,91,,CO,,,,
14563,tm474405,Between Maybes,MOVIE,2019,,107,drama,PH,,tt10044704,6.2,172.0
14564,tm474405,Between Maybes,MOVIE,2019,,107,drama,JP,,tt10044704,6.2,172.0
14565,tm474405,Between Maybes,MOVIE,2019,,107,romance,PH,,tt10044704,6.2,172.0
14566,tm474405,Between Maybes,MOVIE,2019,,107,romance,JP,,tt10044704,6.2,172.0
14567,tm471802,Sur Sapata,MOVIE,2019,,128,drama,IN,,tt5338082,7.4,45.0
14568,tm471802,Sur Sapata,MOVIE,2019,,128,comedy,IN,,tt5338082,7.4,45.0
14569,tm471802,Sur Sapata,MOVIE,2019,,128,sport,IN,,tt5338082,7.4,45.0
14570,tm873354,Si Doel the Movie 3,MOVIE,2020,,93,drama,,,tt11469660,6.7,130.0
14571,tm873354,Si Doel the Movie 3,MOVIE,2020,,93,romance,,,tt11469660,6.7,130.0
14572,tm902993,Mama Drama,MOVIE,2020,,85,drama,US,,tt12424356,6.3,8.0
14573,ts89740,The Defected,SHOW,2019,TV-14,42,drama,HK,1.0,tt10141612,7.4,68.0
14574,ts89740,The Defected,SHOW,2019,TV-14,42,crime,HK,1.0,tt10141612,7.4,68.0
14575,tm836449,Tuna Girl,MOVIE,2019,,89,drama,JP,,tt11057912,6.1,140.0
14576,tm836449,Tuna Girl,MOVIE,2019,,89,comedy,JP,,tt11057912,6.1,140.0
14577,tm462809,The Wedding Shaman,MOVIE,2019,,111,romance,ID,,tt10066526,7.1,158.0
14578,tm462809,The Wedding Shaman,MOVIE,2019,,111,drama,ID,,tt10066526,7.1,158.0
14579,tm455715,Dilan 1991,MOVIE,2019,,118,drama,ID,,tt9648942,6.8,1047.0
14580,tm455715,Dilan 1991,MOVIE,2019,,118,romance,ID,,tt9648942,6.8,1047.0
14581,tm843408,She Is,MOVIE,2019,,106,drama,,,tt14605914,5.8,6.0
14582,tm476496,Bhai - Vyakti Ki Valli 2,MOVIE,2019,R,130,comedy,IN,,tt9680076,7.8,195.0
14583,tm476496,Bhai - Vyakti Ki Valli 2,MOVIE,2019,R,130,drama,IN,,tt9680076,7.8,195.0
14584,tm815509,Elf Pets: A Fox Cub's Christmas Tale,MOVIE,2019,,28,animation,,,tt10485928,4.7,98.0
14585,tm815509,Elf Pets: A Fox Cub's Christmas Tale,MOVIE,2019,,28,fantasy,,,tt10485928,4.7,98.0
14586,tm898322,This Lady Called Life,MOVIE,2020,,120,drama,NG,,tt12282600,6.8,62.0
14587,ts304136,마법버스 타요,SHOW,2020,TV-Y7,24,,KR,1.0,,,
14588,tm901961,One Take,MOVIE,2020,,85,documentary,TH,,tt12401232,5.9,52.0
14589,tm901961,One Take,MOVIE,2020,,85,music,TH,,tt12401232,5.9,52.0
14590,tm940835,Chhota Bheem Ka Roosi Romanch,MOVIE,2019,G,62,animation,,,,,
14591,tm846354,#FriendButMarried 2,MOVIE,2020,,104,drama,ID,,tt11640412,6.9,300.0
14592,tm846354,#FriendButMarried 2,MOVIE,2020,,104,comedy,ID,,tt11640412,6.9,300.0
14593,tm846354,#FriendButMarried 2,MOVIE,2020,,104,romance,ID,,tt11640412,6.9,300.0
14594,tm823350,Luccas Neto in: Summer Camp,MOVIE,2019,G,87,comedy,BR,,tt13766476,2.8,52.0
14595,tm915354,Girl's Revenge,MOVIE,2020,,81,drama,TW,,tt13388018,5.7,190.0
14596,tm451502,Kolaiyuthir Kaalam,MOVIE,2019,,109,thriller,IN,,tt6280858,2.6,398.0
14597,tm451502,Kolaiyuthir Kaalam,MOVIE,2019,,109,drama,IN,,tt6280858,2.6,398.0
14598,tm450129,Sakaling Maging Tayo,MOVIE,2019,,90,comedy,PH,,tt9389622,7.1,73.0
14599,tm450129,Sakaling Maging Tayo,MOVIE,2019,,90,romance,PH,,tt9389622,7.1,73.0
14600,tm921230,Story of Kale: When Someone's in Love,MOVIE,2020,,77,drama,ID,,tt13081264,6.4,270.0
14601,tm921230,Story of Kale: When Someone's in Love,MOVIE,2020,,77,romance,ID,,tt13081264,6.4,270.0
14602,ts222362,Mighty Little Bheem: Diwali,SHOW,2019,,24,comedy,,1.0,tt10987498,7.7,35.0
14603,ts222362,Mighty Little Bheem: Diwali,SHOW,2019,,24,animation,,1.0,tt10987498,7.7,35.0
14604,tm826983,The Girl and the Gun,MOVIE,2019,,80,thriller,PH,,,,
14605,tm826983,The Girl and the Gun,MOVIE,2019,,80,crime,PH,,,,
14606,tm451269,Born Beautiful,MOVIE,2019,,96,comedy,PH,,tt9364848,5.5,118.0
14607,tm840236,Milea,MOVIE,2020,,99,romance,ID,,tt11127878,6.4,547.0
14608,tm840236,Milea,MOVIE,2020,,99,drama,ID,,tt11127878,6.4,547.0
14609,tm460411,Stunt School,MOVIE,2019,,95,comedy,TR,,tt9056824,4.4,1123.0
14610,ts224956,What the Love! with Karan Johar,SHOW,2020,,47,reality,IO,1.0,,,
14611,ts283159,A Perfect Day for Arsenide,SHOW,2020,TV-MA,23,drama,HK,1.0,tt14592684,5.0,16.0
14612,ts283159,A Perfect Day for Arsenide,SHOW,2020,TV-MA,23,romance,HK,1.0,tt14592684,5.0,16.0
14613,ts264270,Anatomy of a Scandal,SHOW,2022,TV-MA,45,drama,GB,1.0,tt12748084,7.0,16425.0
14614,ts264270,Anatomy of a Scandal,SHOW,2022,TV-MA,45,drama,US,1.0,tt12748084,7.0,16425.0
14615,ts264270,Anatomy of a Scandal,SHOW,2022,TV-MA,45,thriller,GB,1.0,tt12748084,7.0,16425.0
14616,ts264270,Anatomy of a Scandal,SHOW,2022,TV-MA,45,thriller,US,1.0,tt12748084,7.0,16425.0
14617,ts217231,Heartstopper,SHOW,2022,TV-14,28,drama,GB,1.0,tt10638036,8.9,28978.0
14618,ts217231,Heartstopper,SHOW,2022,TV-14,28,romance,GB,1.0,tt10638036,8.9,28978.0
14619,ts90093,The Pentaverate,SHOW,2022,TV-MA,27,comedy,US,1.0,tt10203880,6.1,3409.0
14620,ts342732,Our Great National Parks,SHOW,2022,,52,documentary,US,1.0,tt18750552,,
14621,ts108385,Inventing Anna,SHOW,2022,TV-MA,68,drama,US,1.0,tt8740976,6.8,54105.0
14622,tm1082564,The Adam Project,MOVIE,2022,PG-13,106,drama,US,,tt2463208,6.7,156603.0
14623,tm1082564,The Adam Project,MOVIE,2022,PG-13,106,action,US,,tt2463208,6.7,156603.0
14624,tm1082564,The Adam Project,MOVIE,2022,PG-13,106,comedy,US,,tt2463208,6.7,156603.0
14625,tm1082564,The Adam Project,MOVIE,2022,PG-13,106,scifi,US,,tt2463208,6.7,156603.0
14626,tm1043537,Operation Mincemeat,MOVIE,2022,PG-13,128,drama,GB,,tt1879016,6.9,1972.0
14627,tm1043537,Operation Mincemeat,MOVIE,2022,PG-13,128,drama,US,,tt1879016,6.9,1972.0
14628,tm1043537,Operation Mincemeat,MOVIE,2022,PG-13,128,war,GB,,tt1879016,6.9,1972.0
14629,tm1043537,Operation Mincemeat,MOVIE,2022,PG-13,128,war,US,,tt1879016,6.9,1972.0
14630,tm674063,The Power of the Dog,MOVIE,2021,R,126,drama,CA,,tt10293406,6.9,158487.0
14631,tm674063,The Power of the Dog,MOVIE,2021,R,126,drama,GR,,tt10293406,6.9,158487.0
14632,tm674063,The Power of the Dog,MOVIE,2021,R,126,drama,NZ,,tt10293406,6.9,158487.0
14633,tm674063,The Power of the Dog,MOVIE,2021,R,126,drama,GB,,tt10293406,6.9,158487.0
14634,tm674063,The Power of the Dog,MOVIE,2021,R,126,drama,AU,,tt10293406,6.9,158487.0
14635,tm674063,The Power of the Dog,MOVIE,2021,R,126,romance,CA,,tt10293406,6.9,158487.0
14636,tm674063,The Power of the Dog,MOVIE,2021,R,126,romance,GR,,tt10293406,6.9,158487.0
14637,tm674063,The Power of the Dog,MOVIE,2021,R,126,romance,NZ,,tt10293406,6.9,158487.0
14638,tm674063,The Power of the Dog,MOVIE,2021,R,126,romance,GB,,tt10293406,6.9,158487.0
14639,tm674063,The Power of the Dog,MOVIE,2021,R,126,romance,AU,,tt10293406,6.9,158487.0
14640,tm674063,The Power of the Dog,MOVIE,2021,R,126,western,CA,,tt10293406,6.9,158487.0
14641,tm674063,The Power of the Dog,MOVIE,2021,R,126,western,GR,,tt10293406,6.9,158487.0
14642,tm674063,The Power of the Dog,MOVIE,2021,R,126,western,NZ,,tt10293406,6.9,158487.0
14643,tm674063,The Power of the Dog,MOVIE,2021,R,126,western,GB,,tt10293406,6.9,158487.0
14644,tm674063,The Power of the Dog,MOVIE,2021,R,126,western,AU,,tt10293406,6.9,158487.0
14645,ts225061,Pieces of Her,SHOW,2022,TV-MA,52,crime,US,1.0,tt9170236,6.4,11322.0
14646,ts225061,Pieces of Her,SHOW,2022,TV-MA,52,drama,US,1.0,tt9170236,6.4,11322.0
14647,ts225061,Pieces of Her,SHOW,2022,TV-MA,52,thriller,US,1.0,tt9170236,6.4,11322.0
14648,tm1166024,Choose or Die,MOVIE,2022,,85,thriller,GB,,tt11514780,4.7,14911.0
14649,tm1166024,Choose or Die,MOVIE,2022,,85,drama,GB,,tt11514780,4.7,14911.0
14650,tm1166024,Choose or Die,MOVIE,2022,,85,horror,GB,,tt11514780,4.7,14911.0
14651,tm1075698,Metal Lords,MOVIE,2022,R,97,drama,US,,tt12141112,6.7,19689.0
14652,tm1075698,Metal Lords,MOVIE,2022,R,97,comedy,US,,tt12141112,6.7,19689.0
14653,tm1075698,Metal Lords,MOVIE,2022,R,97,music,US,,tt12141112,6.7,19689.0
14654,ts344184,Conversations with a Killer: The John Wayne Gacy Tapes,SHOW,2022,TV-MA,61,crime,US,1.0,tt18970124,7.2,3984.0
14655,ts344184,Conversations with a Killer: The John Wayne Gacy Tapes,SHOW,2022,TV-MA,61,documentary,US,1.0,tt18970124,7.2,3984.0
14656,tm1120543,The Bubble,MOVIE,2022,R,126,comedy,US,,tt13610562,4.7,20080.0
14657,tm1185367,White Hot: The Rise & Fall of Abercrombie & Fitch,MOVIE,2022,R,88,documentary,US,,tt19034522,5.6,1184.0
14658,ts256310,Pacific Rim: The Black,SHOW,2021,TV-14,24,animation,US,2.0,tt9288848,7.0,4796.0
14659,ts256310,Pacific Rim: The Black,SHOW,2021,TV-14,24,action,US,2.0,tt9288848,7.0,4796.0
14660,ts256310,Pacific Rim: The Black,SHOW,2021,TV-14,24,scifi,US,2.0,tt9288848,7.0,4796.0
14661,ts270910,Vikings: Valhalla,SHOW,2022,TV-MA,51,war,US,1.0,tt11311302,7.1,31330.0
14662,ts270910,Vikings: Valhalla,SHOW,2022,TV-MA,51,action,US,1.0,tt11311302,7.1,31330.0
14663,ts270910,Vikings: Valhalla,SHOW,2022,TV-MA,51,drama,US,1.0,tt11311302,7.1,31330.0
14664,ts270910,Vikings: Valhalla,SHOW,2022,TV-MA,51,history,US,1.0,tt11311302,7.1,31330.0
14665,ts270910,Vikings: Valhalla,SHOW,2022,TV-MA,51,romance,US,1.0,tt11311302,7.1,31330.0
14666,ts222333,Arcane,SHOW,2021,TV-14,41,action,US,1.0,tt11126994,9.1,175412.0
14667,ts222333,Arcane,SHOW,2021,TV-14,41,scifi,US,1.0,tt11126994,9.1,175412.0
14668,ts222333,Arcane,SHOW,2021,TV-14,41,drama,US,1.0,tt11126994,9.1,175412.0
14669,ts222333,Arcane,SHOW,2021,TV-14,41,fantasy,US,1.0,tt11126994,9.1,175412.0
14670,ts222333,Arcane,SHOW,2021,TV-14,41,animation,US,1.0,tt11126994,9.1,175412.0
14671,tm1083293,Windfall,MOVIE,2022,R,92,thriller,US,,tt15035360,5.7,17218.0
14672,tm1083293,Windfall,MOVIE,2022,R,92,crime,US,,tt15035360,5.7,17218.0
14673,tm1083293,Windfall,MOVIE,2022,R,92,drama,US,,tt15035360,5.7,17218.0
14674,tm979026,"tick, tick... BOOM!",MOVIE,2021,PG-13,121,drama,US,,tt8721424,7.5,96418.0
14675,ts301625,Hold Tight,SHOW,2022,TV-MA,47,crime,PL,1.0,tt15019128,6.1,1113.0
14676,ts301625,Hold Tight,SHOW,2022,TV-MA,47,drama,PL,1.0,tt15019128,6.1,1113.0
14677,ts301625,Hold Tight,SHOW,2022,TV-MA,47,thriller,PL,1.0,tt15019128,6.1,1113.0
14678,ts311987,Bad Vegan: Fame. Fraud. Fugitives.,SHOW,2022,TV-MA,52,crime,US,1.0,tt18260538,5.8,2062.0
14679,ts311987,Bad Vegan: Fame. Fraud. Fugitives.,SHOW,2022,TV-MA,52,documentary,US,1.0,tt18260538,5.8,2062.0
14680,ts215951,Midnight Mass,SHOW,2021,TV-MA,64,action,US,1.0,tt10574558,7.7,102321.0
14681,ts215951,Midnight Mass,SHOW,2021,TV-MA,64,drama,US,1.0,tt10574558,7.7,102321.0
14682,ts215951,Midnight Mass,SHOW,2021,TV-MA,64,fantasy,US,1.0,tt10574558,7.7,102321.0
14683,ts215951,Midnight Mass,SHOW,2021,TV-MA,64,horror,US,1.0,tt10574558,7.7,102321.0
14684,ts215951,Midnight Mass,SHOW,2021,TV-MA,64,scifi,US,1.0,tt10574558,7.7,102321.0
14685,tm856378,Don't Look Up,MOVIE,2021,R,138,scifi,US,,tt11286314,7.2,498447.0
14686,tm856378,Don't Look Up,MOVIE,2021,R,138,drama,US,,tt11286314,7.2,498447.0
14687,tm856378,Don't Look Up,MOVIE,2021,R,138,comedy,US,,tt11286314,7.2,498447.0
14688,ts307973,Murderville,SHOW,2022,TV-MA,34,crime,US,1.0,tt15264192,6.9,10414.0
14689,ts307973,Murderville,SHOW,2022,TV-MA,34,comedy,US,1.0,tt15264192,6.9,10414.0
14690,ts240453,Clark,SHOW,2022,TV-MA,61,comedy,SE,1.0,tt12304420,7.5,1991.0
14691,ts240453,Clark,SHOW,2022,TV-MA,61,crime,SE,1.0,tt12304420,7.5,1991.0
14692,ts240453,Clark,SHOW,2022,TV-MA,61,drama,SE,1.0,tt12304420,7.5,1991.0
14693,ts240453,Clark,SHOW,2022,TV-MA,61,thriller,SE,1.0,tt12304420,7.5,1991.0
14694,ts240453,Clark,SHOW,2022,TV-MA,61,action,SE,1.0,tt12304420,7.5,1991.0
14695,ts333834,The Ultimatum: Marry or Move On,SHOW,2022,TV-MA,50,reality,US,1.0,tt18396952,5.4,1440.0
